"price","speed","hd","ram","screen","cd","multi","premium","ads","trend","hd2","speed2","pred","Error"
1590,33,107,2,15,1,1,2,246,9,11449,1089,1720.79391205137,-130.793912051365
1894,25,214,4,14,2,1,2,246,9,45796,625,1779.45364005483,114.546359945169
1899,33,245,8,14,1,1,2,246,9,60025,1089,2081.25858217685,-182.258582176851
2498,50,230,4,14,2,1,2,246,9,52900,2500,2122.12688439717,375.873115602829
2244,33,214,4,14,1,1,2,246,9,45796,1089,1853.38629945775,390.613700542245
3515,66,424,16,17,2,1,2,246,9,179776,4356,3391.82913682177,123.170863178231
1599,25,120,4,14,1,1,1,246,9,14400,625,2146.50337861314,-547.503378613138
1369,33,130,4,14,1,1,2,246,9,16900,1089,1737.15456280709,-368.154562807094
2998,66,450,8,15,2,1,2,246,9,202500,4356,2823.53449060157,174.465509398434
1879,50,170,4,14,2,2,2,246,9,28900,2500,2142.31797607269,-263.317976072695
1995,25,426,8,14,1,1,2,246,9,181476,625,2179.24736767566,-184.247367675658
2394,66,214,4,14,2,1,2,246,9,45796,4356,2246.45275245919,147.547247540808
1790,25,214,4,15,1,1,2,246,9,45796,625,1848.60034863903,-58.6003486390262
2190,50,214,4,14,1,1,2,246,9,45796,2500,2059.52538566551,130.474614334486
3244,66,528,16,14,1,1,2,246,9,278784,4356,3122.83911233755,121.160887662452
2390,33,340,8,14,2,2,2,246,9,115600,1089,2340.9467094067,49.0532905933023
2694,66,426,8,14,2,1,2,246,9,181476,4356,2687.71060814804,6.28939185196441
2644,66,426,8,14,1,1,2,246,9,181476,4356,2646.24648008002,-2.24648008001941
2744,66,426,8,14,1,1,2,246,9,181476,4356,2646.24648008002,97.7535199199806
3499,50,450,8,15,1,1,2,246,9,202500,2500,2636.60712380789,862.392876192112
1395,25,107,2,14,1,1,2,246,9,11449,625,1494.78628792821,-99.7862879282134
2779,66,245,4,14,1,1,1,246,9,60025,4356,2784.82246588459,-5.82246588459066
2815,50,340,8,17,1,1,2,246,9,115600,2500,2736.34463305799,78.6553669420127
1699,66,170,4,14,1,1,2,246,9,28900,4356,2145.20754228525,-446.20754228525
999,33,80,2,14,1,1,2,246,9,6400,1089,1570.16818006079,-571.168180060786
2244,25,426,8,14,1,1,2,246,9,181476,625,2179.24736767566,64.7526323243419
1599,66,130,4,14,1,1,2,246,9,16900,4356,2088.75688774052,-489.756887740516
2348,66,245,8,14,2,1,2,246,9,60025,4356,2474.32503517829,-126.325035178287
2290,66,214,4,14,1,1,2,246,9,45796,4356,2204.98862439118,85.0113756088244
2794,33,528,16,14,2,1,2,246,9,278784,1089,2812.70091547214,-18.7009154721432
3144,66,528,16,14,1,1,2,246,9,278784,4356,3122.83911233755,21.1608876624523
1969,50,340,4,14,1,1,2,246,9,115600,2500,2217.30228754187,-248.302287541874
1744,33,107,2,14,1,1,2,246,9,11449,1089,1610.18307539915,133.816924600846
2094,33,120,4,14,2,1,1,246,9,14400,1089,2303.36429415209,-209.364294152095
1999,33,170,4,14,1,1,2,246,9,28900,1089,1793.60521735183,205.394782648171
1519,50,130,4,14,1,1,2,246,9,16900,2500,1943.29364901485,-424.293649014854
1799,33,120,4,14,1,1,1,246,9,14400,1089,2261.90016608408,-462.900166084079
1795,50,107,2,14,1,1,2,246,9,11449,2500,1816.32216160691,-21.3221616069136
1694,33,107,2,14,2,1,2,246,9,11449,1089,1651.64720346717,42.3527965328296
1495,33,107,2,14,1,1,2,246,9,11449,1089,1610.18307539915,-115.183075399154
2195,66,214,4,14,1,1,2,246,9,45796,4356,2204.98862439118,-9.98862439117556
1789,33,212,4,14,1,1,2,246,9,44944,1089,1850.72158295051,-61.7215829505142
2999,33,450,16,15,1,1,2,246,9,202500,1089,2804.88770871908,194.112291280916
3399,33,450,8,15,1,1,2,246,9,202500,1089,2430.46803760013,968.531962399871
1844,33,107,2,14,1,1,2,246,9,11449,1089,1610.18307539915,233.816924600846
3044,33,528,16,14,1,1,2,246,9,278784,1089,2771.23678740413,272.763212595873
1994,33,214,4,14,2,1,2,246,9,45796,1089,1894.85042752577,99.1495724742288
1295,25,170,4,14,1,1,2,246,9,28900,625,1678.20842988089,-383.208429880888
2090,33,214,4,14,1,1,2,246,9,45796,1089,1853.38629945775,236.613700542245
3495,66,500,16,14,1,1,2,246,9,250000,4356,3096.08923284039,398.910767159605
2490,50,426,8,14,1,1,2,246,9,181476,2500,2500.78324135436,-10.7832413543579
1748,33,130,4,14,2,1,2,246,9,16900,1089,1778.61869087511,-30.6186908751108
2990,50,528,16,15,1,1,2,246,9,278784,2500,3087.9867102641,-97.9867102640983
1590,33,107,2,14,1,1,2,246,9,11449,1089,1610.18307539915,-20.1830753991537
3199,66,450,8,15,1,1,2,246,9,202500,4356,2782.07036253355,416.92963746645
4248,66,345,16,17,2,1,2,246,9,119025,4356,3303.54246221929,944.457537780708
2190,50,214,4,15,1,1,2,246,9,45796,2500,2170.13622231773,19.8637776822738
2595,33,340,8,17,1,1,2,246,9,115600,1089,2530.20554685023,64.7944531497728
2174,33,120,4,14,2,1,1,246,9,14400,1089,2303.36429415209,-129.364294152095
2834,66,426,8,15,1,1,2,246,9,181476,4356,2756.85731673223,77.1426832677694
2944,33,528,16,14,1,1,2,246,9,278784,1089,2771.23678740413,172.763212595873
1599,33,212,4,14,1,1,2,246,9,44944,1089,1850.72158295051,-251.721582950514
2590,25,528,16,14,1,1,2,246,9,278784,625,2655.83999993319,-65.8399999331868
1769,33,170,4,14,2,2,2,246,9,28900,1089,1936.17888986493,-167.178889864935
2995,66,424,16,15,2,1,2,246,9,179776,4356,3170.60746351735,-175.607463517347
1848,66,130,4,14,2,1,2,246,9,16900,4356,2130.22101580853,-282.221015808532
3148,66,345,16,15,2,1,2,246,9,119025,4356,3082.32078891487,65.6792110851316
3595,66,500,16,15,1,1,2,246,9,250000,4356,3206.70006949261,388.299930507394
2690,50,340,8,15,2,2,2,246,9,115600,2500,2657.69663226667,32.3033677333306
2495,25,528,16,14,1,1,2,246,9,278784,625,2655.83999993319,-160.839999933187
2899,50,320,8,15,1,1,2,246,9,102400,2500,2491.40666733824,407.593332661762
1999,33,230,8,15,1,1,2,246,9,52900,1089,2172.34434233308,-173.344342333084
2194,33,214,4,14,2,1,2,246,9,45796,1089,1894.85042752577,299.149572474229
3890,66,500,16,14,2,2,2,246,9,250000,4356,3238.6629053535,651.337094646499
1690,25,170,4,14,2,2,2,246,9,28900,625,1820.78210239399,-130.782102393995
2444,33,426,8,14,1,1,2,246,9,181476,1089,2294.6441551466,149.355844853402
4104,66,527,8,15,2,1,1,246,9,277729,4356,3438.72735631415,665.272643685853
2894,33,340,4,14,2,1,1,246,9,115600,1089,2591.79872373593,302.201276264073
1790,33,107,2,15,1,1,2,246,9,11449,1089,1720.79391205137,69.2060879486346
1995,33,340,8,14,1,1,2,246,9,115600,1089,2198.37303689359,-203.373036893591
3194,66,528,16,14,2,1,2,246,9,278784,4356,3164.30324040556,29.6967595944361
2414,33,120,4,14,2,1,1,246,9,14400,1089,2303.36429415209,110.635705847905
2699,33,240,4,14,1,1,1,246,9,57600,1089,2426.74309486124,272.25690513876
2344,66,214,4,14,1,1,2,246,9,45796,4356,2204.98862439118,139.011375608824
3814,66,527,4,14,2,1,1,246,9,277729,4356,3140.90668410246,673.093315897543
2494,33,426,8,14,2,1,2,246,9,181476,1089,2336.10828321461,157.891716785385
2890,33,528,16,15,1,1,2,246,9,278784,1089,2881.84762405634,8.1523759436609
4048,66,345,16,17,2,1,2,246,9,119025,4356,3303.54246221929,744.457537780708
1499,25,120,4,14,1,1,2,246,9,14400,625,1607.33198427934,-108.331984279342
3144,50,528,16,14,1,1,2,246,9,278784,2500,2977.37587361189,166.624126388113
1795,33,212,8,14,1,1,2,246,9,44944,1089,2037.93141850999,-242.931418509992
3044,50,528,16,14,1,1,2,246,9,278784,2500,2977.37587361189,66.6241263881129
2995,66,528,16,14,1,1,2,246,9,278784,4356,3122.83911233755,-127.839112337548
2390,33,426,8,14,1,1,2,246,9,181476,1089,2294.6441551466,95.3558448534018
2799,66,345,16,15,1,1,2,246,9,119025,4356,3040.85666084685,-241.856660846852
2094,66,107,2,14,2,1,2,246,9,11449,4356,2003.24952840059,90.7504715994091
1890,50,107,2,14,1,1,2,246,9,11449,2500,1816.32216160691,73.6778383930864
2999,66,345,16,15,1,1,2,246,9,119025,4356,3040.85666084685,-41.8566608468523
2644,50,426,8,14,1,1,2,246,9,181476,2500,2500.78324135436,143.216758645642
2095,50,214,4,14,1,1,2,246,9,45796,2500,2059.52538566551,35.4746143344855
3090,66,528,16,15,1,1,2,246,9,278784,4356,3233.44994898976,-143.449948989759
3090,66,528,16,14,1,1,2,246,9,278784,4356,3122.83911233755,-32.8391123375477
3914,66,527,4,15,2,1,1,246,9,277729,4356,3251.51752075467,662.482479245331
1595,33,212,4,15,1,1,2,246,9,44944,1089,1961.33241960273,-366.332419602726
1944,50,107,2,14,1,1,2,246,9,11449,2500,1816.32216160691,127.677838393086
2690,33,528,16,15,1,1,2,246,9,278784,1089,2881.84762405634,-191.847624056339
2895,50,528,16,14,1,1,2,246,9,278784,2500,2977.37587361189,-82.3758736118871
2029,33,120,4,14,1,1,1,246,9,14400,1089,2261.90016608408,-232.900166084079
1699,33,210,4,15,1,1,2,246,9,44100,1089,1958.66269305676,-259.662693056756
1890,33,214,4,14,1,1,2,246,9,45796,1089,1853.38629945775,36.6137005422454
1894,33,107,2,14,2,1,2,246,9,11449,1089,1651.64720346717,242.35279653283
2595,33,528,16,14,1,1,2,246,9,278784,1089,2771.23678740413,-176.236787404127
2559,66,340,8,17,1,1,2,246,9,115600,4356,2881.80787178365,-322.807871783648
2095,33,340,8,15,1,1,2,246,9,115600,1089,2308.9838735458,-213.983873545803
1939,66,212,4,14,1,1,2,246,9,44944,4356,2202.32390788394,-263.323907883936
2544,33,426,8,14,1,1,2,283,10,181476,1089,2263.86916364626,280.130836353739
5399,66,1200,32,17,2,1,2,283,10,1440000,4356,4561.60693170469,837.393068295308
2090,33,214,4,15,1,1,2,283,10,45796,1089,1933.22214460963,156.777855390371
2025,66,340,4,15,1,1,2,283,10,115600,4356,2442.60137141941,-417.60137141941
2195,33,212,4,17,1,1,2,283,10,44944,1089,2151.77910140681,43.220898593187
2590,66,426,8,15,1,1,2,283,10,181476,4356,2726.08232523189,-136.082325231894
2190,50,214,4,15,1,1,2,283,10,45796,2500,2139.36123081739,50.6387691826108
2014,25,212,4,14,2,1,1,283,10,44944,625,2285.18532638105,-271.185326381049
1709,25,120,4,14,1,1,1,283,10,14400,625,2115.7283871128,-406.728387112802
2344,50,340,8,15,1,1,2,283,10,115600,2500,2484.34796825323,-140.347968253226
2395,50,426,8,14,1,1,2,283,10,181476,2500,2470.00824985402,-75.008249854021
3904,66,527,8,15,2,1,1,283,10,277729,4356,3407.95236481381,496.047635186189
1644,33,107,2,14,1,1,2,283,10,11449,1089,1579.40808389882,64.5919161011832
2190,33,426,8,14,1,1,2,283,10,181476,1089,2263.86916364626,-73.8691636462613
2744,66,426,8,14,1,1,2,283,10,181476,4356,2615.47148857968,128.528511420317
1790,33,212,4,14,2,2,2,283,10,44944,1089,1962.52026396328,-172.520263963284
3634,66,527,4,15,2,1,1,283,10,277729,4356,3220.74252925433,413.257470745667
2095,33,426,8,14,1,1,2,283,10,181476,1089,2263.86916364626,-168.869163646261
1299,25,120,4,14,2,1,2,283,10,14400,625,1618.02112084702,-319.021120847022
3385,66,1370,8,14,1,1,2,283,10,1876900,4356,3063.29481889764,321.705181102356
1844,33,107,2,14,1,1,2,283,10,11449,1089,1579.40808389882,264.591916101183
1395,33,212,4,14,1,1,2,283,10,44944,1089,1819.94659145018,-424.946591450177
2744,25,528,16,14,1,1,2,283,10,278784,625,2625.06500843285,118.93499156715
2144,25,426,8,14,1,1,2,283,10,181476,625,2148.47237617532,-4.47237617532119
2295,33,426,8,14,1,1,2,283,10,181476,1089,2263.86916364626,31.1308363537387
1995,33,214,4,14,1,1,2,283,10,45796,1089,1822.61130795742,172.388692042582
1539,25,120,4,14,1,1,1,283,10,14400,625,2115.7283871128,-576.728387112802
2645,66,340,8,17,1,1,2,283,10,115600,4356,2851.03288028331,-206.032880283311
2090,25,426,8,14,1,1,2,283,10,181476,625,2148.47237617532,-58.4723761753212
2999,66,340,4,15,1,1,2,283,10,115600,4356,2442.60137141941,556.39862858059
1899,25,120,4,14,1,1,1,283,10,14400,625,2115.7283871128,-216.728387112802
1649,25,120,4,14,1,1,1,283,10,14400,625,2115.7283871128,-466.728387112802
1699,66,170,4,14,1,1,2,283,10,28900,4356,2114.43255078491,-415.432550784913
1395,25,107,2,14,1,1,2,283,10,11449,625,1464.01129642788,-69.0112964278767
1769,33,170,4,14,2,2,2,283,10,28900,1089,1905.4038983646,-136.403898364598
1894,25,214,4,14,2,1,2,283,10,45796,625,1748.67864855449,145.321351445506
1599,33,212,4,14,1,1,2,283,10,44944,1089,1819.94659145018,-220.946591450177
2565,33,340,8,17,1,1,2,283,10,115600,1089,2499.43055534989,65.5694446501097
2899,50,240,4,14,1,1,1,283,10,57600,2500,2602.10718956866,296.892810431337
1694,33,107,2,14,2,1,2,283,10,11449,1089,1620.87221196683,73.1277880331666
2375,66,340,8,15,1,1,2,283,10,115600,4356,2629.81120697889,-254.811206978887
2344,66,214,4,14,1,1,2,283,10,45796,4356,2174.21363289084,169.786367109161
1594,25,107,2,14,2,1,2,283,10,11449,625,1505.47542449589,88.5245755041067
1995,25,426,8,14,1,1,2,283,10,181476,625,2148.47237617532,-153.472376175321
2749,33,340,4,15,1,1,2,283,10,115600,1089,2090.99904648599,658.000953514011
2225,66,340,8,15,1,1,2,283,10,115600,4356,2629.81120697889,-404.811206978887
1999,33,340,8,14,2,1,2,283,10,115600,1089,2209.06217346127,-210.062173461271
1994,50,240,4,15,1,1,2,283,10,57600,2500,2173.54663188708,-179.546631887078
1994,33,214,4,14,2,1,2,283,10,45796,1089,1864.07543602543,129.924563974566
2364,33,212,4,14,2,1,1,283,10,44944,1089,2400.58211385199,-36.5821138519896
2795,33,528,16,14,1,1,2,283,10,278784,1089,2740.46179590379,54.5382040962099
1595,33,212,4,14,1,1,2,283,10,44944,1089,1819.94659145018,-224.946591450177
2590,25,528,16,14,1,1,2,283,10,278784,625,2625.06500843285,-35.0650084328499
2165,33,340,8,15,2,1,2,283,10,115600,1089,2319.67301011348,-154.673010113483
2495,66,426,8,14,1,1,2,283,10,181476,4356,2615.47148857968,-120.471488579683
2390,33,340,8,14,2,2,2,283,10,115600,1089,2310.17171790636,79.8282820936392
2090,25,426,8,15,1,1,2,283,10,181476,625,2259.08321282753,-169.083212827533
2374,33,120,4,14,2,1,1,283,10,14400,1089,2272.58930265176,101.410697348242
2244,33,214,4,14,1,1,2,283,10,45796,1089,1822.61130795742,421.388692042582
2498,50,340,8,15,2,1,2,283,10,115600,2500,2525.81209632124,-27.8120963212423
2329,33,340,8,17,1,1,2,283,10,115600,1089,2499.43055534989,-170.43055534989
2595,33,528,16,14,1,1,2,283,10,278784,1089,2740.46179590379,-145.46179590379
2290,66,214,4,15,1,1,2,283,10,45796,4356,2284.82446954305,5.17553045694967
2495,66,340,8,15,2,1,2,283,10,115600,4356,2671.2753350469,-176.275335046903
2190,50,214,4,14,1,1,2,283,10,45796,2500,2028.75039416518,161.249605834822
2459,33,340,4,14,1,1,1,283,10,115600,1089,2519.55960416757,-60.5596041675735
1395,25,107,4,14,1,1,2,283,10,11449,625,1557.61621420762,-162.616214207615
2390,33,426,8,15,1,1,2,283,10,181476,1089,2374.48000029847,15.5199997015266
1599,25,120,4,14,1,1,1,283,10,14400,625,2115.7283871128,-516.728387112802
2644,50,426,8,14,1,1,2,283,10,181476,2500,2470.00824985402,173.991750145979
1695,25,214,4,14,1,1,2,283,10,45796,625,1707.21452048648,-12.2145204864776
2095,66,340,4,15,1,1,2,283,10,115600,4356,2442.60137141941,-347.60137141941
2144,66,107,2,14,1,1,2,283,10,11449,4356,1931.01040883224,212.989591167763
2699,66,245,8,15,2,1,2,283,10,60025,4356,2554.16088033016,144.839119669838
2595,33,340,8,17,1,1,2,283,10,115600,1089,2499.43055534989,95.5694446501097
1990,66,107,2,14,1,1,2,283,10,11449,4356,1931.01040883224,58.9895911677627
1499,25,120,4,14,1,1,2,283,10,14400,625,1576.55699277901,-77.5569927790054
1944,25,214,4,14,1,1,2,283,10,45796,625,1707.21452048648,236.785479513522
1999,66,170,4,14,2,2,2,283,10,28900,4356,2257.00622329802,-258.006223298019
2244,50,214,4,14,1,1,2,283,10,45796,2500,2028.75039416518,215.249605834822
2294,33,426,8,14,2,1,2,283,10,181476,1089,2305.33329171428,-11.3332917142779
3015,66,340,8,17,2,1,2,283,10,115600,4356,2892.49700835133,122.502991648673
2699,66,245,8,15,2,1,2,283,10,60025,4356,2554.16088033016,144.839119669838
2499,33,250,8,15,2,1,2,283,10,62500,1089,2209.00428874461,289.995711255391
3144,66,528,16,14,1,1,2,283,10,278784,4356,3092.06412083721,51.9358791627897
1799,33,230,4,14,1,1,2,283,10,52900,1089,1843.74867862106,-44.7486786210577
2290,66,214,4,14,1,1,2,283,10,45796,4356,2174.21363289084,115.786367109161
1949,50,340,4,14,1,1,2,283,10,115600,2500,2186.52729604154,-237.527296041537
2395,50,340,4,17,1,1,2,283,10,115600,2500,2518.35980599817,-123.359805998172
1929,66,210,4,15,1,1,2,283,10,44100,4356,2279.49002648984,-350.49002648984
1799,33,120,4,14,1,1,1,283,10,14400,1089,2231.12517458374,-432.125174583742
3899,66,540,16,17,2,1,2,283,10,291600,4356,3476.52439060827,422.475609391731
3334,66,528,16,15,1,1,2,283,10,278784,4356,3202.67495748942,131.325042510578
2795,66,545,8,14,1,1,2,283,10,297025,4356,2733.40636303083,61.5936369691749
1469,33,170,4,14,1,1,2,283,10,28900,1089,1762.83022585149,-293.830225851492
2439,50,340,8,17,1,1,2,283,10,115600,2500,2705.56964155765,-266.56964155765
1644,25,107,2,14,1,1,2,283,10,11449,625,1464.01129642788,179.988703572123
2444,33,426,8,14,1,1,2,283,10,181476,1089,2263.86916364626,180.130836353739
2249,33,230,4,15,1,1,2,283,10,52900,1089,1954.35951527327,294.64048472673
3044,50,528,16,14,1,1,2,283,10,278784,2500,2946.60088211155,97.3991178884498
2494,33,426,8,14,2,1,2,283,10,181476,1089,2305.33329171428,188.666708285722
1789,33,120,4,14,1,1,1,283,10,14400,1089,2231.12517458374,-442.125174583742
2990,50,528,16,15,1,1,2,283,10,278784,2500,3057.21171876376,-67.2117187637614
1944,33,107,2,14,1,1,2,283,10,11449,1089,1579.40808389882,364.591916101183
2090,33,214,4,14,1,1,2,283,10,45796,1089,1822.61130795742,267.388692042582
3135,33,1370,8,14,1,1,2,283,10,1876900,1089,2711.69249396422,423.307506035776
1995,33,340,8,15,1,1,2,283,10,115600,1089,2278.20888204547,-283.208882045466
1790,25,214,4,15,1,1,2,283,10,45796,625,1817.82535713869,-27.8253571386892
3315,66,545,8,17,1,1,2,283,10,297025,4356,3065.23887298746,249.761127012539
1790,25,214,4,14,1,1,2,283,10,45796,625,1707.21452048648,82.7854795135224
1925,33,250,4,15,1,1,2,283,10,62500,1089,1980.33032511712,-55.3303251171158
2705,66,545,8,15,1,1,2,283,10,297025,4356,2844.01719968304,-139.017199683037
3144,50,528,16,14,1,1,2,283,10,278784,2500,2946.60088211155,197.39911788845
1890,50,107,2,15,1,1,2,283,10,11449,2500,1896.15800675879,-6.15800675878836
2694,66,426,8,14,2,1,2,283,10,181476,4356,2656.9356166477,37.0643833523013
2044,33,170,4,15,2,2,2,283,10,28900,1089,2016.01473501681,27.9852649831898
1925,66,340,4,14,1,1,2,283,10,115600,4356,2331.9905347672,-406.990534767197
2559,66,340,8,17,1,1,2,283,10,115600,4356,2851.03288028331,-292.032880283311
1295,25,170,4,14,1,1,2,283,10,28900,625,1647.43343838055,-352.433438380551
2590,25,528,16,15,1,1,2,283,10,278784,625,2735.67584508506,-145.675845085061
2095,50,214,4,14,1,1,2,283,10,45796,2500,2028.75039416518,66.2496058348224
2104,33,120,4,14,2,1,1,283,10,14400,1089,2272.58930265176,-168.589302651758
2644,66,426,8,14,1,1,2,283,10,181476,4356,2615.47148857968,28.5285114203175
2644,25,528,16,14,1,1,2,283,10,278784,625,2625.06500843285,18.9349915671501
1990,66,107,2,15,1,1,2,283,10,11449,4356,2041.62124548445,-51.6212454844494
2149,66,340,4,14,1,1,2,283,10,115600,4356,2331.9905347672,-182.990534767197
2449,50,230,4,15,1,1,2,283,10,52900,2500,2160.49860148103,288.501398518971
2294,50,214,4,14,2,1,2,283,10,45796,2500,2070.21452223319,223.785477766806
1944,33,214,4,14,1,1,2,283,10,45796,1089,1822.61130795742,121.388692042582
1544,25,170,4,15,1,1,2,283,10,28900,625,1758.04427503276,-214.044275032764
1699,33,210,4,15,1,1,2,283,10,44100,1089,1927.88770155642,-228.887701556419
1995,33,340,8,14,1,1,2,283,10,115600,1089,2167.59804539325,-172.598045393254
3319,66,527,4,15,1,1,1,283,10,277729,4356,3179.27840118632,139.721598813684
3244,66,528,16,14,1,1,2,283,10,278784,4356,3092.06412083721,151.93587916279
2299,66,120,4,14,1,1,1,283,10,14400,4356,2582.72749951716,-283.727499517163
1590,33,107,2,15,1,1,2,283,10,11449,1089,1690.01892055103,-100.018920551028
2774,33,340,4,14,2,1,1,283,10,115600,1089,2561.02373223559,212.97626776441
3589,66,527,8,15,1,1,1,283,10,277729,4356,3366.48823674579,222.511763254206
2495,25,528,16,14,1,1,2,283,10,278784,625,2625.06500843285,-130.06500843285
1809,50,210,4,15,1,1,2,283,10,44100,2500,2134.02678776418,-325.026787764179
1519,50,130,4,14,1,1,2,283,10,16900,2500,1912.51865751452,-393.518657514517
1299,25,170,4,14,1,1,2,283,10,28900,625,1647.43343838055,-348.433438380551
1395,25,170,4,14,1,1,2,283,10,28900,625,1647.43343838055,-252.433438380551
1785,33,340,4,15,1,1,2,283,10,115600,1089,2090.99904648599,-305.999046485989
2194,33,214,4,14,2,1,2,283,10,45796,1089,1864.07543602543,329.924563974566
999,33,80,2,14,1,1,2,283,10,6400,1089,1539.39318856045,-540.393188560449
3065,33,545,8,17,1,1,2,283,10,297025,1089,2713.63654805404,351.363451945961
1845,50,240,4,14,1,1,2,283,10,57600,2500,2062.93579523487,-217.935795234866
3044,33,528,16,14,1,1,2,283,10,278784,1089,2740.46179590379,303.53820409621
2690,33,528,16,14,1,1,2,283,10,278784,1089,2740.46179590379,-50.4617959037901
2099,33,120,4,14,1,1,1,283,10,14400,1089,2231.12517458374,-132.125174583742
